X.1,SIndex,FullId,Station,Time,X,Y,Z,HPE,HPEm,RMSE,SensorValu,SensorUnit,nBasic,RxDetected,nRxDetecte,RxUsed,nRxUsed,Longitude,Latitude,DateTime,DateTimeLo,habitat
1708,271901,A69-1604-28093,NA,2024/08/02 05:52:47.277,4992.090000000000146,5097.890000000000327,-1,2.177100000000000,NA,0.269900000000000,NA,NA,13,486912 487450 486915 488550 484753 486914 486918 486916 486909,9,486912 487450 486915 488550 484753 486914,6,-88.296032299999993,30.387199700000000,2024/08/02 05:52:47.277,2024/08/02 00:52:47.277,
1709,271914,A69-1604-28093,NA,2024/08/02 05:55:28.316,4980.390000000000327,5092.279999999999745,-1,2.163200000000000,NA,0.081300000000000,NA,NA,13,486912 487450 486915 486918 484753 486914 486916 486917 486909,9,486912 487450 486915 486918 484753 486914,6,-88.296154000000001,30.387149000000001,2024/08/02 05:55:28.316,2024/08/02 00:55:28.316,
1710,271925,A69-1604-28093,NA,2024/08/02 05:57:46.638,4987.289999999999964,5103.170000000000073,-1,7.852300000000000,NA,0.083200000000000,NA,NA,2,486912 488550 486917 486909,4,486912 488550 486917 486909,4,-88.296082200000001,30.387247299999999,2024/08/02 05:57:46.638,2024/08/02 00:57:46.638,
1711,271946,A69-1604-28093,NA,2024/08/02 06:03:22.045,5000.810000000000400,5119.359999999999673,-1,1.956900000000000,NA,0.263200000000000,NA,NA,15,486912 488550 487450 486914 484753 486915 486916 486918 486909 486917,10,486912 488550 487450 486914 484753 486915,6,-88.295941600000006,30.387393400000001,2024/08/02 06:03:22.045,2024/08/02 01:03:22.045,
1714,272029,A69-1604-28093,NA,2024/08/02 06:24:55.476,4995.159999999999854,5109.949999999999818,-1,2.076400000000000,NA,0.292900000000000,NA,NA,14,486912 487450 488550 486914 486915 484753 486918 486916 486909 486919,10,486912 487450 488550 486914 486915 484753,6,-88.296000399999997,30.387308500000000,2024/08/02 06:24:55.476,2024/08/02 01:24:55.476,
1719,272163,A69-1604-28093,NA,2024/08/02 06:57:54.087,4968.760000000000218,5098.489999999999782,-1,3.085700000000000,NA,0.246800000000000,NA,NA,11,486912 486915 487450 488550 486918 486914 484753 486917 486916 486909,10,486912 486915 487450 488550 486918 486914,6,-88.296274999999994,30.387205099999999,2024/08/02 06:57:54.087,2024/08/02 01:57:54.087,
1726,272250,A69-1604-28093,NA,2024/08/02 07:19:31.438,4976.420000000000073,5106.600000000000364,-1,3.488800000000000,NA,0.165900000000000,NA,NA,10,486912 487450 486915 488550 486914 486918 484753 486916 486917 486909 486919,11,486912 487450 486915 488550 486914 486918,6,-88.296195400000002,30.387278200000001,2024/08/02 07:19:31.438,2024/08/02 02:19:31.438,
1733,272336,A69-1604-28093,NA,2024/08/02 07:40:59.490,4981.250000000000000,5109.239999999999782,-1,3.986500000000000,NA,0.249000000000000,NA,NA,11,486912 488550 486915 486918 486917 486909,6,486912 488550 486915 486918 486917 486909,6,-88.296145100000004,30.387301999999998,2024/08/02 07:40:59.490,2024/08/02 02:40:59.490,
1738,276059,A69-1604-28093,NA,2024/08/03 00:52:17.144,5001.130000000000109,5036.119999999999891,-1,5.094400000000000,NA,0.037800000000000,NA,NA,1,486918 486909 487450 486917,4,486909 487450 486917,3,-88.295938300000003,30.386642500000001,2024/08/03 00:52:17.144,2024/08/02 19:52:17.144,
1739,276067,A69-1604-28093,NA,2024/08/03 00:54:55.843,5004.270000000000437,5036.329999999999927,-1,3.277200000000000,NA,0.129000000000000,NA,NA,4,486918 486909 487450 486917 486915,5,486909 487450 486917 486915,4,-88.295905599999998,30.386644400000002,2024/08/03 00:54:55.843,2024/08/02 19:54:55.843,
1740,276079,A69-1604-28093,NA,2024/08/03 00:57:09.502,5006.859999999999673,5037.680000000000291,-1,14.580800000000000,NA,0.157200000000000,NA,NA,1,486918 487450 486917 484753,4,486918 487450 484753,3,-88.295878599999995,30.386656500000001,2024/08/03 00:57:09.502,2024/08/02 19:57:09.502,
1742,276107,A69-1604-28093,NA,2024/08/03 01:02:16.141,5004.359999999999673,5039.319999999999709,-1,2.838100000000000,NA,0.050500000000000,NA,NA,12,486918 487450 486909 486917 486916 484753,6,486918 487450 486909 486917 486916 484753,6,-88.295904600000000,30.386671400000001,2024/08/03 01:02:16.141,2024/08/02 20:02:16.141,
1743,276138,A69-1604-28093,NA,2024/08/03 01:09:38.983,5004.979999999999563,5039.069999999999709,-1,3.787200000000000,NA,0.013300000000000,NA,NA,4,486918 486909 487450 486917 484753,5,486918 486909 487450 486917 484753,5,-88.295898100000002,30.386669099999999,2024/08/03 01:09:38.983,2024/08/02 20:09:38.983,
1744,276147,A69-1604-28093,NA,2024/08/03 01:12:13.209,4998.949999999999818,5048.479999999999563,-1,6.110700000000000,NA,0.035800000000000,NA,NA,1,486918 487450 486909 486917,4,487450 486909 486917,3,-88.295961000000005,30.386754000000000,2024/08/03 01:12:13.209,2024/08/02 20:12:13.209,
1745,276173,A69-1604-28093,NA,2024/08/03 01:18:31.475,5015.710000000000036,5060.560000000000400,-1,2.083600000000000,NA,0.246900000000000,NA,NA,16,487450 486918 486916 484753 486909 486915 486917,7,487450 486918 486916 484753 486909 486915,6,-88.295786600000000,30.386863000000002,2024/08/03 01:18:31.475,2024/08/02 20:18:31.475,
1747,276205,A69-1604-28093,NA,2024/08/03 01:25:39.347,5036.539999999999964,5073.520000000000437,-1,2.121300000000000,NA,0.148900000000000,NA,NA,11,487450 484753 486916 486918 486919 486912 486915 486917,8,487450 484753 486916 486918 486919 486912,6,-88.295569799999996,30.386979900000000,2024/08/03 01:25:39.347,2024/08/02 20:25:39.347,
1748,276229,A69-1604-28093,NA,2024/08/03 01:30:01.301,5025.310000000000400,5088.609999999999673,-1,2.804600000000000,NA,0.187400000000000,NA,NA,8,487450 486916 486914 486918 488550 486919 486909 486917,8,487450 486916 486914 486918 488550 486919,6,-88.295686700000005,30.387115900000001,2024/08/03 01:30:01.301,2024/08/02 20:30:01.301,
1749,276270,A69-1604-28093,NA,2024/08/03 01:40:04.693,5035.220000000000255,5082.060000000000400,-1,2.174800000000000,NA,0.185300000000000,NA,NA,11,487450 484753 486916 486914 486918 486919 486909 488550 486917,9,487450 484753 486916 486914 486918 486919,6,-88.295583600000001,30.387056800000000,2024/08/03 01:40:04.693,2024/08/02 20:40:04.693,
1750,276280,A69-1604-28093,NA,2024/08/03 01:42:16.012,5027.210000000000036,5079.680000000000291,-1,2.401900000000000,NA,0.392600000000000,NA,NA,10,487450 484753 486916 486918 486914 486912 486919 486909 488550 486915 486917,11,487450 484753 486916 486918 486914 486912,6,-88.295666900000001,30.387035399999998,2024/08/03 01:42:16.012,2024/08/02 20:42:16.012,
1751,276289,A69-1604-28093,NA,2024/08/03 01:44:35.039,5029.979999999999563,5078.569999999999709,-1,2.516300000000000,NA,0.211900000000000,NA,NA,10,487450 484753 486916 486918 486914 486919 486912 486909 488550 486917,10,487450 484753 486916 486918 486914 486919,6,-88.295637999999997,30.387025399999999,2024/08/03 01:44:35.039,2024/08/02 20:44:35.039,
1752,276303,A69-1604-28093,NA,2024/08/03 01:47:09.502,5036.859999999999673,5074.310000000000400,-1,2.001300000000000,NA,0.172900000000000,NA,NA,12,487450 484753 486916 486918 486919 486914 486909 486912 488550 486915 486917,11,487450 484753 486916 486918 486919 486914,6,-88.295566399999998,30.386987000000001,2024/08/03 01:47:09.502,2024/08/02 20:47:09.502,
1756,276374,A69-1604-28093,NA,2024/08/03 02:04:11.903,5027.079999999999927,5087.250000000000000,-1,2.960400000000000,NA,0.133000000000000,NA,NA,6,486916 488550 486919 486909 486917,5,486916 488550 486919 486909 486917,5,-88.295668300000003,30.387103700000001,2024/08/03 02:04:11.903,2024/08/02 21:04:11.903,
1757,276385,A69-1604-28093,NA,2024/08/03 02:06:53.899,5026.710000000000036,5081.579999999999927,-1,2.391800000000000,NA,0.292600000000000,NA,NA,10,487450 484753 486916 486918 486914 486912 486919 488550 486909 486917,10,487450 484753 486916 486918 486914 486912,6,-88.295672100000004,30.387052499999999,2024/08/03 02:06:53.899,2024/08/02 21:06:53.899,
1758,276394,A69-1604-28093,NA,2024/08/03 02:09:14.369,5019.470000000000255,5079.859999999999673,-1,2.409400000000000,NA,0.252800000000000,NA,NA,10,487450 484753 486916 486918 486912 486914 488550 486909 486917,9,487450 484753 486916 486918 486912 486914,6,-88.295747399999996,30.387036999999999,2024/08/03 02:09:14.369,2024/08/02 21:09:14.369,
1760,276436,A69-1604-28093,NA,2024/08/03 02:18:50.369,5009.899999999999636,5071.890000000000327,-1,3.170800000000000,NA,0.177400000000000,NA,NA,9,487450 484753 486916 486912 486915 486914 488550 486917,8,484753 486916 486912 486915 486914,5,-88.295846999999995,30.386965199999999,2024/08/03 02:18:50.369,2024/08/02 21:18:50.369,
1761,276450,A69-1604-28093,NA,2024/08/03 02:21:48.463,5026.319999999999709,5079.029999999999745,-1,2.416600000000000,NA,0.172200000000000,NA,NA,12,486918 486919 486909 488550 486915 486917,6,486918 486919 486909 488550 486915 486917,6,-88.295676200000003,30.387029500000001,2024/08/03 02:21:48.463,2024/08/02 21:21:48.463,
1762,276465,A69-1604-28093,NA,2024/08/03 02:24:41.181,5030.770000000000437,5082.000000000000000,-1,2.141300000000000,NA,0.153900000000000,NA,NA,12,487450 484753 486916 486914 486918 486912 486919 488550 486909 486915 486917,11,487450 484753 486916 486914 486918 486912,6,-88.295629800000000,30.387056399999999,2024/08/03 02:24:41.181,2024/08/02 21:24:41.181,
1763,276481,A69-1604-28093,NA,2024/08/03 02:29:43.577,5020.409999999999854,5085.029999999999745,-1,2.437500000000000,NA,0.061300000000000,NA,NA,10,487450 484753 486916 486912 486914 486918 488550 486915 486919 486909 486917,11,487450 484753 486916 486912 486914 486918,6,-88.295737599999995,30.387083700000002,2024/08/03 02:29:43.577,2024/08/02 21:29:43.577,
1764,276497,A69-1604-28093,NA,2024/08/03 02:32:20.849,5028.270000000000437,5084.770000000000437,-1,2.174500000000000,NA,0.126700000000000,NA,NA,11,487450 484753 486916 486914 486918 486912 488550 486919 486909 486915 486917,11,487450 484753 486916 486914 486918 486912,6,-88.295655800000006,30.387081299999998,2024/08/03 02:32:20.849,2024/08/02 21:32:20.849,
1765,276523,A69-1604-28093,NA,2024/08/03 02:36:49.634,5035.880000000000109,5094.039999999999964,-1,2.184700000000000,NA,0.559600000000000,NA,NA,13,487450 484753 486916 486914 488550 486912 486918 486915 486917,9,487450 484753 486916 486914 488550 486912,6,-88.295576699999998,30.387165000000000,2024/08/03 02:36:49.634,2024/08/02 21:36:49.634,
1766,276554,A69-1604-28093,NA,2024/08/03 02:42:21.718,5027.979999999999563,5083.960000000000036,-1,2.203800000000000,NA,0.169500000000000,NA,NA,11,487450 484753 486916 486914 486918 486912 488550 486919 486909 486915 486917,11,487450 484753 486916 486914 486918 486912,6,-88.295658799999998,30.387073999999998,2024/08/03 02:42:21.718,2024/08/02 21:42:21.718,
1767,276583,A69-1604-28093,NA,2024/08/03 02:48:08.347,5031.689999999999600,5074.960000000000036,-1,2.327300000000000,NA,0.087500000000000,NA,NA,15,487450 484753 486916 486918 486919 486909 488550 486915 486917,9,487450 484753 486916 486918 486919 486909,6,-88.295620299999996,30.386992899999999,2024/08/03 02:48:08.347,2024/08/02 21:48:08.347,
1768,276610,A69-1604-28093,NA,2024/08/03 02:52:53.677,5028.020000000000437,5089.289999999999964,-1,2.211600000000000,NA,0.095000000000000,NA,NA,10,487450 484753 486916 486914 486912 486918 488550 486915 486909 486917,10,487450 484753 486916 486914 486912 486918,6,-88.295658500000002,30.387122099999999,2024/08/03 02:52:53.677,2024/08/02 21:52:53.677,
1769,276627,A69-1604-28093,NA,2024/08/03 02:57:32.917,5027.220000000000255,5098.829999999999927,-1,2.089800000000000,NA,0.483700000000000,NA,NA,14,487450 484753 486914 486916 486912 488550 486918 486919 486915 486909 486917,11,487450 484753 486914 486916 486912 488550,6,-88.295666699999998,30.387208099999999,2024/08/03 02:57:32.917,2024/08/02 21:57:32.917,
1770,276636,A69-1604-28093,NA,2024/08/03 03:00:18.862,5012.939999999999600,5104.550000000000182,-1,4.910300000000000,NA,0.217900000000000,NA,NA,4,486914 488550 486918 486909,4,486914 488550 486918 486909,4,-88.295815300000001,30.387259799999999,2024/08/03 03:00:18.862,2024/08/02 22:00:18.862,
1771,276645,A69-1604-28093,NA,2024/08/03 03:02:47.019,5011.689999999999600,5111.739999999999782,-1,2.059000000000000,NA,0.487200000000000,NA,NA,14,487450 486912 488550 486914 484753 486916 486915 486918 486909 486917,10,487450 486912 488550 486914 484753 486916,6,-88.295828400000005,30.387324599999999,2024/08/03 03:02:47.019,2024/08/02 22:02:47.019,
1772,276656,A69-1604-28093,NA,2024/08/03 03:05:39.494,5006.470000000000255,5102.989999999999782,-1,2.395100000000000,NA,0.406600000000000,NA,NA,10,487450 488550 486914 484753 486915 486916 486918 486909 486919,9,487450 488550 486914 484753 486915 486916,6,-88.295882700000007,30.387245700000001,2024/08/03 03:05:39.494,2024/08/02 22:05:39.494,
1773,276670,A69-1604-28093,NA,2024/08/03 03:08:20.762,5005.960000000000036,5094.090000000000146,-1,2.318200000000000,NA,0.552600000000000,NA,NA,12,487450 486912 484753 488550 486914 486918 486915 486916 486909 486919 486917,11,487450 486912 484753 488550 486914 486918,6,-88.295888000000005,30.387165400000001,2024/08/03 03:08:20.762,2024/08/02 22:08:20.762,
1774,276682,A69-1604-28093,NA,2024/08/03 03:10:39.562,4996.239999999999782,5090.390000000000327,-1,2.184800000000000,NA,0.174100000000000,NA,NA,12,487450 486912 486915 484753 486918 486914 486916 486909 486917 486919,10,487450 486912 486915 484753 486918 486914,6,-88.295989100000000,30.387132099999999,2024/08/03 03:10:39.562,2024/08/02 22:10:39.562,
1775,276694,A69-1604-28093,NA,2024/08/03 03:13:13.552,4988.890000000000327,5084.810000000000400,-1,1.896300000000000,NA,0.391300000000000,NA,NA,13,487450 486912 486915 486918 488550 484753 486914 486916 486909 486917 486919,11,487450 486912 486915 486918 488550 484753,6,-88.296065600000006,30.387081700000000,2024/08/03 03:13:13.552,2024/08/02 22:13:13.552,
1776,276704,A69-1604-28093,NA,2024/08/03 03:15:18.076,4989.560000000000400,5074.630000000000109,-1,2.081200000000000,NA,0.032600000000000,NA,NA,13,487450 486915 486912 486918 484753 486916 488550 486909 486914 486919,10,487450 486915 486912 486918 484753 486916,6,-88.296058599999995,30.386989900000000,2024/08/03 03:15:18.076,2024/08/02 22:15:18.076,
1777,276713,A69-1604-28093,NA,2024/08/03 03:17:23.273,4977.069999999999709,5074.960000000000036,-1,2.116300000000000,NA,0.386400000000000,NA,NA,13,486915 487450 486912 486918 486917 488550 484753 486916 486909 486914 486919,11,486915 487450 486912 486918 486917 488550,6,-88.296188599999994,30.386992800000002,2024/08/03 03:17:23.273,2024/08/02 22:17:23.273,
1778,276723,A69-1604-28093,NA,2024/08/03 03:19:29.898,4970.970000000000255,5064.649999999999636,-1,2.187500000000000,NA,0.154700000000000,NA,NA,12,486915 487450 486918 486912 486917 484753 486916 486914 486919,9,486915 487450 486918 486912 486917 484753,6,-88.296251999999996,30.386899900000000,2024/08/03 03:19:29.898,2024/08/02 22:19:29.898,
1779,276733,A69-1604-28093,NA,2024/08/03 03:21:39.574,4964.189999999999600,5069.039999999999964,-1,3.003300000000000,NA,0.141000000000000,NA,NA,12,486915 486912 487450 486918 486917 486909 484753 486916 486914 486919,10,486915 486912 487450 486918 486917 486909,6,-88.296322599999996,30.386939399999999,2024/08/03 03:21:39.574,2024/08/02 22:21:39.574,
1780,276747,A69-1604-28093,NA,2024/08/03 03:23:55.087,4967.859999999999673,5076.100000000000364,-1,2.263900000000000,NA,0.068200000000000,NA,NA,12,486915 486912 487450 486918 486917 484753 486909 486916 486914 486919,10,486915 486912 487450 486918 486917 484753,6,-88.296284400000005,30.387003199999999,2024/08/03 03:23:55.087,2024/08/02 22:23:55.087,
